FSN,Animal_Name,Animal_Count,Animal_Distance,Keep_Inside_House,Days_Inside_House
49470,Cows/Oxen,2,10,1,90
49471,Cows/Oxen,1,7,0,-1
49471,Goats,1,7,0,-1
49478,Buffaloes,1,5,0,-1
49478,Goats,1,0,1,365
49480,Goats,3,15,0,-1
49482,Goats,3,0,1,365
49483,Goats,4,0,1,365
49486,Buffaloes,2,0,1,365
49488,Buffaloes,2,2,0,-1
49490,Goats,2,0,1,365
49492,Buffaloes,2,5,0,-1
49497,Goats,1,0,1,365
49499,Goats,2,0,1,365
49505,Goats,4,4,0,-1
49506,Goats,4,0,1,150
49509,Goats,3,3,0,-1
49510,Goats,3,0,1,200
49513,Goats,3,5,0,-1
49520,Buffaloes,1,5,0,-1
49521,Goats,1,0,1,150
49522,Buffaloes,1,5,0,-1
49522,Goats,3,0,1,150
49523,Cows/Oxen,1,5,0,-1
49525,Goats,2,0,1,365
49526,Goats,2,10,0,-1
49527,Buffaloes,2,7,1,180
49530,Goats,2,0,1,180
49532,Cows/Oxen,3,12,0,-1
49532,Goats,1,0,1,180
49534,Cows/Oxen,2,0,1,365
49535,Cows/Oxen,1,0,1,180
49536,Goats,3,0,1,365
49537,Cows/Oxen,1,5,0,-1
49537,Goats,2,5,0,-1
49542,Buffaloes,2,20,0,-1
49543,Goats,2,0,1,365
49548,Goats,1,20,1,365
49550,Cows/Oxen,1,10,0,-1
49552,Cows/Oxen,1,3,1,90
49553,Cows/Oxen,2,30,0,-1
49554,Cows/Oxen,1,25,0,-1
49555,Cows/Oxen,4,10,0,-1
49558,Goats,3,3,0,-1
49558,"Poultry (chickens, ducks, pigeon)",60,0,1,365
49559,Cows/Oxen,2,4,0,-1
49559,Goats,2,3,0,-1
49561,Cows/Oxen,2,2,0,-1
49563,Goats,1,0,1,365
49569,Buffaloes,1,2,0,-1
49570,Cows/Oxen,2,15,0,-1
49574,Cows/Oxen,1,5,0,-1
49583,Goats,3,1,0,-1
49587,Cows/Oxen,2,2,0,-1
49589,Buffaloes,1,2,0,-1
49590,Buffaloes,1,20,1,120
49591,Goats,1,0,1,365
49593,Cows/Oxen,1,5,0,-1
49597,Cows/Oxen,2,0,1,365
49600,Buffaloes,1,7,0,-1
49601,Goats,2,0,1,365
49603,Cows/Oxen,1,7,0,-1
49609,Cows/Oxen,2,5,0,-1
49611,Cows/Oxen,2,5,0,-1
49612,Cows/Oxen,2,10,0,-1
49616,Cows/Oxen,1,10,0,-1
49617,Cows/Oxen,1,7,0,-1
49618,Cows/Oxen,1,8,0,-1
49620,Cows/Oxen,2,5,0,-1
49622,Cows/Oxen,2,10,0,-1
49623,Buffaloes,1,10,0,-1
49624,Cows/Oxen,2,13,0,-1
49625,Cows/Oxen,1,5,0,-1
49626,Cows/Oxen,2,15,0,-1
49627,Buffaloes,1,8,0,-1
49628,Cows/Oxen,3,11,0,-1
49629,Goats,3,7,0,-1
49630,Cows/Oxen,2,35,0,-1
49631,Cows/Oxen,1,5,0,-1
49631,Goats,6,5,0,-1
49632,Cows/Oxen,2,0,1,365
49639,Goats,4,0,1,365
49640,Pigs,1,3,1,365
49642,Buffaloes,2,4,0,-1
49646,Cows/Oxen,2,0,1,365
49650,Cows/Oxen,2,0,1,365
49651,Cows/Oxen,2,2,1,165
49662,Goats,2,3,0,-1
49662,Buffaloes,1,3,0,-1
49663,Buffaloes,1,2,0,-1
49663,Goats,2,0,1,365
49664,Cows/Oxen,1,4,0,-1
49664,Goats,2,0,1,365
49666,Goats,2,2,1,150
49668,Buffaloes,1,5,0,-1
49668,Goats,1,0,1,365
49669,Cows/Oxen,2,100,0,-1
49669,Goats,6,100,0,-1
49669,"Poultry (chickens, ducks, pigeon)",2,100,0,-1
49670,Goats,3,0,1,365
49671,Cows/Oxen,1,1,0,-1
49672,Goats,1,0,1,365
49674,Buffaloes,1,5,0,-1
49674,Goats,1,0,1,365
49675,Cows/Oxen,2,3,0,-1
49677,Goats,3,5,0,-1
49678,Cows/Oxen,1,5,0,-1
49678,Buffaloes,1,5,0,-1
49679,Buffaloes,1,3,0,-1
49679,Goats,1,3,0,-1
49680,Cows/Oxen,2,5,0,-1
49685,Goats,1,1,1,365
49686,Goats,1,5,1,365
49687,Goats,1,5,1,365
49688,Goats,1,1,1,90
49689,Goats,1,1,1,180
49690,Goats,1,1,1,90
49693,Buffaloes,1,3,0,-1
49694,Goats,2,4,1,90
49704,Cows/Oxen,1,10,0,-1
49704,Goats,1,0,1,365
49706,Goats,3,0,1,365
49708,Goats,6,0,1,365
49710,Goats,2,0,1,365
49713,Cows/Oxen,2,200,0,-1
49714,Goats,1,0,1,365
49715,Goats,1,0,1,365
49721,Buffaloes,1,3,0,-1
49723,Buffaloes,1,1,0,-1
49727,Cows/Oxen,2,8,0,-1
49731,Cows/Oxen,2,15,0,-1
49732,Cows/Oxen,4,8,0,-1
49732,Buffaloes,1,8,0,-1
49733,Cows/Oxen,2,25,0,-1
49733,Buffaloes,2,25,0,-1
49734,Buffaloes,1,12,0,-1
49735,Buffaloes,1,10,0,-1
49737,Cows/Oxen,2,7,0,-1
49739,Buffaloes,2,0,1,180
49741,Buffaloes,1,7,0,-1
49748,Cows/Oxen,2,2,1,165
49748,Goats,2,2,1,165
49749,Cows/Oxen,1,1,1,200
49750,Goats,1,0,1,365
49751,Goats,3,0,1,365
49754,Goats,3,0,1,365
49756,Goats,5,0,1,365
49757,Goats,3,2,1,120
49758,Goats,2,2,1,120
49764,Goats,1,0,1,365
49766,Cows/Oxen,2,15,0,-1
49770,Cows/Oxen,2,5,1,100
49772,Cows/Oxen,2,4,0,-1
49773,Cows/Oxen,2,5,0,-1
49774,Buffaloes,2,3,0,-1
49776,Buffaloes,1,5,0,-1
49777,Cows/Oxen,2,6,0,-1
49777,Buffaloes,2,6,0,-1
49778,Cows/Oxen,2,10,0,-1
49781,Cows/Oxen,2,5,0,-1
49781,Goats,3,0,1,90
49782,Goats,1,0,1,120
49783,Goats,2,0,1,120
49783,"Poultry (chickens, ducks, pigeon)",3,0,1,120
49784,Cows/Oxen,2,38,1,90
49786,Goats,1,0,1,60
49788,"Poultry (chickens, ducks, pigeon)",2,0,1,120
49789,Goats,1,50,1,60
49791,Goats,3,0,1,120
49801,Goats,1,0,1,90
49807,Buffaloes,1,8,0,-1
49808,Goats,1,1,1,180
49810,Goats,2,5,0,-1
49812,Goats,4,1,1,120
49814,Goats,3,100,0,-1
49816,Goats,1,0,1,60
49818,Goats,2,0,1,365
49823,Goats,1,20,0,-1
49825,Goats,1,0,1,365
49826,Goats,1,0,1,90
49827,Goats,1,0,1,365
49829,Goats,2,1,1,365
49831,Goats,2,1,1,365
49832,Goats,4,1,1,365
49833,Goats,3,0,1,365
49834,Buffaloes,1,2,1,365
49843,Goats,1,1,1,120
49845,Cows/Oxen,2,10,0,-1
49852,Cows/Oxen,1,1,1,365
49852,Goats,2,1,1,365
49854,Goats,1,0,1,120
49858,Goats,2,0,1,120
49860,Goats,2,2,0,-1
49864,Goats,5,0,1,120
49866,Buffaloes,1,1,0,-1
49870,Cows/Oxen,2,2,0,-1
49872,Cows/Oxen,2,5,0,-1
49874,Goats,4,0,1,120
49875,Cows/Oxen,1,4,0,-1
49879,Cows/Oxen,1,1,0,-1
49880,Cows/Oxen,1,2,0,-1
49880,Goats,1,0,1,365
49882,Goats,1,2,0,-1
49883,Buffaloes,1,2,0,-1
49884,Buffaloes,1,2,0,-1
49885,Cows/Oxen,3,10,0,-1
49888,Cows/Oxen,2,2,0,-1
49888,Goats,1,0,1,365
49890,Cows/Oxen,1,69,0,-1
49890,Goats,1,0,1,365
49895,Cows/Oxen,1,1,0,-1
49895,Goats,1,1,0,-1
49896,Cows/Oxen,1,1,0,-1
49896,Goats,1,1,0,-1
49899,Cows/Oxen,1,1,0,-1
49900,Goats,1,0,1,365
49901,Goats,1,2,0,-1
49902,Goats,1,0,1,365
49903,Goats,1,0,1,365
49904,Cows/Oxen,2,0,1,365
49904,Goats,3,0,1,365
49905,Goats,2,0,1,365
49906,Buffaloes,1,3,0,-1
49906,Goats,2,0,1,180
49907,Goats,1,0,1,60
49909,Buffaloes,2,4,1,180
49909,Goats,2,3,1,180
49910,Goats,4,3,1,180
49911,Goats,1,3,1,180
49912,Goats,1,0,1,120
49914,Goats,4,0,1,365
49915,Buffaloes,2,2,0,-1
49916,Goats,2,0,1,365
49917,Goats,10,0,1,365
49918,Cows/Oxen,2,1,1,180
49918,Goats,2,0,1,365
49919,Goats,1,0,1,365
49920,Goats,1,0,1,365
49921,Goats,1,0,1,365
49926,Buffaloes,2,6,0,-1
49935,Cows/Oxen,1,2,1,180
49935,Buffaloes,1,2,1,180
49937,Cows/Oxen,2,0,1,120
49939,Goats,2,2,1,180
49941,Goats,1,0,1,180
49942,Buffaloes,1,8,0,-1
49943,Cows/Oxen,2,6,0,-1
49943,Goats,3,5,0,-1
49944,Buffaloes,2,2,0,-1
49944,Goats,5,0,1,365
49945,Cows/Oxen,1,3,1,180
49945,Goats,3,0,1,365
49946,Cows/Oxen,2,4,0,-1
49946,Goats,3,2,1,180
49948,Buffaloes,2,6,0,-1
49950,"Poultry (chickens, ducks, pigeon)",1,0,1,365
49950,Goats,4,0,1,365
49951,Goats,2,0,1,365
49951,"Poultry (chickens, ducks, pigeon)",1,0,1,365
49952,Goats,2,0,1,365
49952,"Poultry (chickens, ducks, pigeon)",8,0,1,365
49958,Goats,2,0,1,365
49961,"Poultry (chickens, ducks, pigeon)",3,0,1,120
49962,Goats,2,0,1,120
49962,"Poultry (chickens, ducks, pigeon)",1,0,1,60
49966,Goats,2,5,0,-1
49967,"Poultry (chickens, ducks, pigeon)",1,0,1,60
49972,Goats,2,0,1,365
49974,Cows/Oxen,1,15,0,-1
49977,Cows/Oxen,2,10,0,-1
49979,Cows/Oxen,1,4,1,90
49979,Goats,1,4,1,90
49980,Goats,2,0,1,365
49981,Goats,1,0,1,365
49981,"Poultry (chickens, ducks, pigeon)",4,0,1,365
49982,Goats,2,0,1,365
49982,"Poultry (chickens, ducks, pigeon)",3,0,1,365
49983,"Poultry (chickens, ducks, pigeon)",3,0,1,365
49984,Goats,3,5,1,180
49984,"Poultry (chickens, ducks, pigeon)",2,0,1,365
49985,Cows/Oxen,2,12,0,-1
49985,Goats,4,3,0,-1
49985,Dogs,4,12,0,-1
49985,"Poultry (chickens, ducks, pigeon)",1,0,1,365
49986,Goats,3,3,1,180
49987,Goats,1,10,0,-1
49988,Cows/Oxen,2,50,0,-1
49988,Goats,1,50,0,-1
49989,Goats,1,0,1,365
49989,Dogs,1,5,0,-1
49989,"Poultry (chickens, ducks, pigeon)",1,0,1,365
49990,Goats,1,7,1,180
49991,Goats,2,3,1,180
49992,Cows/Oxen,1,1,1,90
49992,Goats,3,1,0,-1
49993,Cows/Oxen,1,5,1,120
49993,Goats,1,1,0,-1
49993,"Poultry (chickens, ducks, pigeon)",1,0,1,365
49994,Cows/Oxen,1,6,0,-1
49994,Goats,2,5,0,-1
49994,"Poultry (chickens, ducks, pigeon)",1,0,1,365
49995,Goats,2,0,1,365
49995,"Poultry (chickens, ducks, pigeon)",1,0,1,365
49998,Cows/Oxen,1,40,0,-1
50006,Goats,2,2,1,365
50007,Goats,2,1,1,365
50013,Cows/Oxen,1,2,0,-1
50013,Goats,3,2,0,-1
50016,Goats,3,2,0,-1
50019,Goats,1,1,1,365
50020,Cows/Oxen,2,2,0,-1
50021,Cows/Oxen,1,1,1,180
50023,Goats,1,3,0,-1
50027,Cows/Oxen,1,2,0,-1
50027,Goats,1,2,0,-1
50028,Cows/Oxen,1,2,0,-1
50028,Goats,2,2,0,-1
50029,Buffaloes,2,10,0,-1
50031,Goats,1,0,1,365
50032,Cows/Oxen,1,3,0,-1
50032,Goats,1,3,0,-1
50034,Goats,1,3,0,-1
50035,Cows/Oxen,2,6,0,-1
50036,Goats,4,0,1,365
50037,Cows/Oxen,2,15,0,-1
50037,Goats,3,3,0,-1
50038,Cows/Oxen,1,5,0,-1
50038,Goats,1,5,0,-1
50039,Buffaloes,1,3,0,-1
50040,Goats,3,0,1,365
50043,Goats,4,0,1,365
50044,Goats,1,0,1,5
50045,Cows/Oxen,2,3,0,-1
50046,Cows/Oxen,2,5,0,-1
50047,Goats,2,2,1,150
50047,Cows/Oxen,1,3,0,-1
50048,Goats,1,0,1,365
50051,Buffaloes,1,10,0,-1
50051,Pigs,2,0,1,365
50052,Goats,2,2,0,-1
50053,Cows/Oxen,1,3,0,-1
50053,Goats,2,2,0,-1
50054,Goats,1,0,1,365
50055,Goats,2,0,1,365
50056,Cows/Oxen,1,7,0,-1
50056,Goats,3,0,1,365
50057,Cows/Oxen,1,2,0,-1
50057,Buffaloes,1,2,0,-1
50057,Goats,4,0,1,365
50060,Cows/Oxen,1,1,0,-1
50063,Cows/Oxen,1,1,0,-1
50063,Dogs,1,2,0,-1
50064,Cows/Oxen,2,20,0,-1
50064,Goats,1,0,1,365
50065,Cows/Oxen,2,5,1,150
50065,Goats,4,0,1,365
50066,Goats,1,0,1,365
50070,"Poultry (chickens, ducks, pigeon)",1,0,1,365
50071,Buffaloes,1,10,0,-1
50072,Buffaloes,2,5,0,-1
50072,Goats,1,0,1,365
50073,Cows/Oxen,1,2,0,-1
50073,Buffaloes,1,2,0,-1
50073,Goats,2,1,0,-1
50075,Cows/Oxen,1,4,0,-1
50076,Goats,1,5,0,-1
50077,Cows/Oxen,2,0,1,90
50077,"Poultry (chickens, ducks, pigeon)",16,5,0,-1
50078,Goats,2,0,1,365
50080,Goats,1,0,1,120
50082,Goats,1,1,0,-1
50084,Goats,2,0,1,180
50085,Cows/Oxen,2,2,0,-1
50085,Goats,2,0,1,365
50086,"Poultry (chickens, ducks, pigeon)",2,0,1,60
50087,Goats,1,0,1,120
50088,Cows/Oxen,2,5,1,30
50091,Goats,2,0,1,365
50092,Cows/Oxen,1,10,0,-1
50097,Goats,2,0,1,120
50098,Goats,1,0,1,180
50099,Goats,2,0,1,180
50106,Cows/Oxen,2,1,1,90
50107,Buffaloes,1,50,0,-1
50110,Cows/Oxen,2,2,0,-1
50110,Goats,2,0,1,150
50114,Cows/Oxen,1,7,0,-1
50116,Cows/Oxen,6,10,0,-1
50121,Buffaloes,1,10,0,-1
50125,Cows/Oxen,4,8,0,-1
50126,Goats,1,0,1,365
50127,Cows/Oxen,1,2,0,-1
50129,Goats,3,0,1,365
50131,Goats,2,0,1,365
50134,Cows/Oxen,2,7,0,-1
50136,Cows/Oxen,2,3,0,-1
50136,Goats,1,0,1,365
50138,Cows/Oxen,2,5,0,-1
50139,Cows/Oxen,2,10,0,-1
50140,Goats,2,0,1,365
50143,Pigs,3,5,0,-1
50146,Cows/Oxen,1,5,0,-1
50147,Goats,2,0,1,365
50148,Cows/Oxen,2,2,0,-1
50148,Goats,1,0,1,365
50149,Cows/Oxen,2,1,0,-1
50151,Cows/Oxen,3,1,1,90
50152,Cows/Oxen,2,3,0,-1
50153,Cows/Oxen,3,3,0,-1
50153,Goats,1,0,1,365
50154,Cows/Oxen,1,0,1,365
50154,Buffaloes,-1,-1,0,-1
50154,Goats,1,0,1,365
50158,Cows/Oxen,1,7,0,-1
50159,Goats,1,0,1,180
50162,Goats,2,0,1,365
50164,Goats,1,0,1,150
50165,Buffaloes,3,1,1,180
50165,Goats,-1,-1,1,-1
50166,Goats,3,1,1,120
50168,Goats,2,10,0,-1
50169,Cows/Oxen,4,15,0,-1
50171,Buffaloes,1,6,0,-1
50172,Goats,3,3,0,-1
50173,Cows/Oxen,2,5,0,-1
50174,Goats,1,0,1,120
50175,Cows/Oxen,3,6,1,180
50175,Goats,2,0,1,365
50176,Cows/Oxen,1,2,1,180
50176,Goats,5,0,1,365
50177,Cows/Oxen,2,0,1,365
50177,Goats,3,0,1,365
50178,Goats,1,0,1,120
50180,Goats,4,1,1,120
50181,Cows/Oxen,1,4,1,180
50182,Goats,1,0,1,365
50183,Cows/Oxen,1,1,1,180
50183,Goats,2,0,1,365
50185,Goats,1,2,1,30
50189,Goats,2,1,1,60
50190,Cows/Oxen,2,1,1,180
50191,Cows/Oxen,3,1,0,-1
50191,Goats,3,2,0,-1
50192,Goats,1,1,1,60
50194,Goats,4,0,1,365
50195,Cows/Oxen,2,2,1,180
50196,Cows/Oxen,2,5,1,180
50196,Goats,2,0,1,365
50197,Goats,3,2,1,60
50202,Goats,2,0,1,365
50203,Goats,4,0,1,365
50210,Goats,2,0,1,365
50212,Goats,2,0,1,280
50213,Goats,1,0,1,365
50218,Cows/Oxen,2,6,0,-1
50224,Cows/Oxen,1,4,0,-1
50225,Cows/Oxen,1,6,0,-1
50226,Cows/Oxen,1,0,1,120
50226,Goats,1,0,1,120
50227,Cows/Oxen,2,1,1,120
50227,Goats,1,0,1,120
50232,Goats,2,0,1,150
50235,Goats,3,3,1,150
50236,Buffaloes,1,5,0,-1
50238,Cows/Oxen,2,5,0,-1
50239,Goats,2,5,1,150
50241,Cows/Oxen,1,5,0,-1
50244,Goats,2,5,0,-1
50246,Cows/Oxen,2,3,0,-1
50247,Cows/Oxen,1,10,0,-1
50247,Goats,2,3,1,150
50248,Goats,2,2,1,150
50249,Goats,1,2,1,365
50250,Goats,1,2,1,180
50252,Goats,1,2,1,180
50253,Cows/Oxen,1,3,0,-1
50259,Goats,1,1,1,180
50260,Goats,2,2,1,180
50261,"Poultry (chickens, ducks, pigeon)",1,0,1,365
50262,"Poultry (chickens, ducks, pigeon)",1,2,1,365
50266,Cows/Oxen,2,100,0,-1
50268,Cows/Oxen,1,4,0,-1
50268,Goats,3,0,1,365
50269,Goats,2,1,1,300
50270,Cows/Oxen,1,2,1,180
50270,"Poultry (chickens, ducks, pigeon)",1,0,1,365
50271,Cows/Oxen,1,2,0,-1
50272,Cows/Oxen,1,10,0,-1
50272,Goats,1,2,1,180
50274,Buffaloes,2,10,0,-1
50275,Cows/Oxen,3,2,0,-1
50276,Cows/Oxen,2,18,0,-1
50277,Cows/Oxen,2,5,0,-1
50280,Cows/Oxen,2,15,0,-1
50282,Cows/Oxen,2,8,0,-1
50284,Cows/Oxen,2,10,0,-1
50285,Cows/Oxen,2,10,0,-1
50287,Cows/Oxen,2,10,0,-1
50290,Cows/Oxen,2,12,0,-1
50293,Cows/Oxen,1,7,0,-1
50295,Cows/Oxen,1,8,0,-1
50297,Cows/Oxen,2,12,0,-1
50298,Cows/Oxen,2,10,0,-1
50299,Cows/Oxen,2,4,0,-1
50300,Cows/Oxen,1,0,1,365
50301,Cows/Oxen,1,1,0,-1
50302,Cows/Oxen,1,1,0,-1
50303,Cows/Oxen,1,6,0,-1
50304,Cows/Oxen,1,6,0,-1
50305,Cows/Oxen,1,8,0,-1
50306,Cows/Oxen,1,40,0,-1
50306,Buffaloes,2,40,0,-1
50307,"Poultry (chickens, ducks, pigeon)",1,0,1,365
50308,Goats,1,0,1,240
50310,Goats,1,0,1,365
50311,Goats,2,0,1,365
50312,Goats,1,0,1,365
50313,Goats,1,0,1,365
50314,Goats,4,0,1,365
50314,Dogs,2,0,1,270
50315,Goats,1,0,1,365
50316,Goats,1,0,1,365
50323,Goats,2,0,1,365
50325,Cows/Oxen,2,10,1,90
50326,Goats,2,0,1,365
50326,"Poultry (chickens, ducks, pigeon)",1,0,1,365
50327,Goats,2,0,1,365
50328,Dogs,1,10,0,-1
50329,Goats,2,0,1,365
50332,Goats,2,0,1,365
50334,Cows/Oxen,2,35,0,-1
50334,Goats,3,0,1,365
50337,Cows/Oxen,1,10,1,90
50337,Goats,1,0,1,365
50339,Goats,1,7,1,90
50341,Cows/Oxen,1,4,0,-1
50342,Goats,3,1,1,90
50343,Goats,1,1,1,90
50344,Buffaloes,1,2,0,-1
50352,Cows/Oxen,2,1,1,120
50353,Cows/Oxen,1,2,0,-1
50355,Buffaloes,1,2,0,-1
50357,Cows/Oxen,1,2,0,-1
50359,Cows/Oxen,1,3,0,-1
50360,Buffaloes,2,2,1,180
50363,Cows/Oxen,1,2,0,-1
50370,Cows/Oxen,3,3,1,120
50370,Goats,3,3,1,120
50371,Goats,3,5,0,-1
50372,Goats,3,0,1,365
50373,Goats,2,5,0,-1
50374,Cows/Oxen,1,200,0,-1
50375,Goats,1,0,1,365
50375,"Poultry (chickens, ducks, pigeon)",1,0,1,90
50376,Goats,2,0,1,365
50377,Cows/Oxen,2,3,0,-1
50377,Buffaloes,1,3,0,-1
50377,Goats,4,2,0,-1
50377,Dogs,1,2,1,180
50384,Cows/Oxen,2,5,0,-1
50385,Cows/Oxen,1,1,0,1
50388,Cows/Oxen,2,3,0,-1
50389,Cows/Oxen,2,12,0,-1
50390,Cows/Oxen,3,15,0,-1
50390,Goats,3,4,0,-1
50391,Goats,1,0,1,365
50392,Goats,1,0,1,365
50393,Goats,2,1,0,-1
50394,Goats,6,0,1,365
50395,Cows/Oxen,1,3,0,-1
50396,Cows/Oxen,2,3,0,-1
50397,Buffaloes,2,2,0,-1
50398,Buffaloes,2,2,0,-1
50402,Cows/Oxen,1,1,0,-1
50403,Goats,2,0,1,365
50404,Goats,1,3,0,-1
50405,Cows/Oxen,1,1,0,-1
50406,Goats,1,0,1,365
50407,Goats,2,0,1,365
50409,Goats,1,0,1,365
50411,Goats,2,1,0,-1
50413,Cows/Oxen,1,3,0,-1
50413,Goats,2,3,0,-1
50415,Cows/Oxen,1,30,0,-1
50416,Goats,1,5,1,365
50417,Cows/Oxen,1,30,1,90
50419,Cows/Oxen,2,20,0,-1
50420,Goats,1,5,1,10
50422,Cows/Oxen,4,2,0,-1
50423,Cows/Oxen,1,5,0,-1
50423,Goats,1,5,0,-1
50424,Cows/Oxen,2,4,0,-1
50424,Goats,2,4,0,-1
50427,Cows/Oxen,1,10,0,-1
50428,Buffaloes,1,10,0,-1
50431,Goats,1,150,0,-1
50432,Cows/Oxen,1,2,0,-1
50436,Cows/Oxen,2,9,0,-1
50437,Buffaloes,1,2,0,-1
50440,Goats,1,0,1,180
50441,Cows/Oxen,2,5,0,-1
50441,Buffaloes,2,5,0,-1
50443,Cows/Oxen,2,2,0,-1
50444,Cows/Oxen,1,6,0,-1
50444,Goats,4,1,0,-1
50445,Cows/Oxen,1,6,0,-1
50445,Goats,1,1,0,-1
50446,Cows/Oxen,2,6,0,-1
50447,Cows/Oxen,2,5,0,-1
50447,Goats,1,0,1,365
50448,Cows/Oxen,2,1,0,-1
50451,Goats,1,0,1,365
50451,Cows/Oxen,2,1,1,90
50452,Goats,3,0,1,365
50453,Cows/Oxen,1,4,0,-1
50454,Cows/Oxen,2,5,0,-1
50455,Cows/Oxen,2,5,0,-1
50459,Cows/Oxen,2,2,0,-1
50459,Goats,2,0,1,60
50460,Cows/Oxen,3,1,0,-1
50460,Goats,2,0,1,365
50461,Goats,4,0,1,365
50462,Cows/Oxen,1,22,0,-1
50466,Goats,1,0,1,365
50468,Buffaloes,2,7,1,90
50468,Goats,6,0,1,365
50469,Goats,2,0,1,365
50471,Goats,2,0,1,365
50472,Cows/Oxen,3,8,0,-1
50473,Goats,2,0,1,365
50476,Buffaloes,1,8,0,-1
50476,Goats,4,0,1,365
50477,Cows/Oxen,1,3,0,-1
50478,Cows/Oxen,2,7,0,-1
50481,Cows/Oxen,2,6,0,-1
50483,Cows/Oxen,1,0,0,-1
50484,Cows/Oxen,1,8,0,-1
50486,Cows/Oxen,1,5,0,-1
50494,Cows/Oxen,3,3,0,-1
50494,Goats,1,0,1,365
50497,Goats,1,1,0,-1
50498,Goats,1,0,1,365
50510,Cows/Oxen,2,3,0,-1
50512,Cows/Oxen,1,6,0,-1
50512,Buffaloes,2,0,1,200
50514,Cows/Oxen,1,15,0,-1
50515,Cows/Oxen,2,10,0,-1
50518,Buffaloes,1,10,0,-1
50521,Cows/Oxen,2,6,0,-1
50522,Goats,2,0,1,365
50524,Cows/Oxen,1,18,0,-1
50525,Goats,1,0,1,365
50531,Cows/Oxen,1,2,0,-1
50533,Cows/Oxen,1,0,1,365
50534,Cows/Oxen,2,2,1,120
50535,Buffaloes,1,8,0,-1
50535,Goats,2,0,1,365
50536,Goats,1,1,0,-1
50537,Cows/Oxen,1,4,1,90
50540,Buffaloes,2,5,0,-1
50541,Goats,1,0,1,365
50543,Cows/Oxen,3,5,0,-1
50543,Goats,1,0,1,365
50545,Buffaloes,1,5,0,-1
50546,Buffaloes,1,5,0,-1
50546,Goats,3,2,0,-1
50549,Cows/Oxen,1,100,0,-1
50549,Buffaloes,2,100,0,-1
50550,Cows/Oxen,1,7,0,-1
50558,Goats,2,0,1,365
50559,Buffaloes,1,10,1,90
50559,Goats,1,0,1,365
50560,Goats,1,0,1,365
50564,Cows/Oxen,2,35,0,-1
50565,Cows/Oxen,1,35,0,-1
50568,Goats,3,0,1,365
50570,Cows/Oxen,4,80,0,-1
50571,Cows/Oxen,2,70,0,-1
50572,Cows/Oxen,2,70,0,-1
50574,Goats,4,20,0,-1
50575,Goats,4,2,0,-1
50576,Goats,1,2,0,-1
50577,Cows/Oxen,4,70,0,-1
50578,Cows/Oxen,1,70,0,-1
50580,Cows/Oxen,2,4,0,-1
50580,Goats,1,4,89,-1
50582,Cows/Oxen,2,10,0,-1
50584,Cows/Oxen,2,12,1,120
50587,Buffaloes,1,4,0,-1
50587,Goats,1,0,1,90
50588,Buffaloes,3,8,0,-1
50590,Goats,4,0,1,365
50591,Goats,2,0,1,365
50592,Cows/Oxen,1,5,0,-1
50592,Goats,1,0,1,365
50594,Goats,1,0,1,365
50597,Cows/Oxen,1,15,0,-1
50597,Goats,2,0,1,365
50598,Goats,3,0,1,365
50599,Goats,2,0,1,365
50600,Cows/Oxen,1,4,0,-1
50602,Buffaloes,1,3,0,-1
50602,Goats,2,0,1,365
50603,Cows/Oxen,2,5,0,-1
50604,Buffaloes,1,3,0,-1
50605,Goats,1,0,1,180
50608,Goats,3,0,1,365
50609,Goats,2,0,1,365
50610,Goats,1,0,1,180
50612,Cows/Oxen,1,1,0,-1
50614,Goats,2,0,1,365
50615,Goats,1,0,1,365
50616,Goats,3,1,0,-1
50618,Goats,1,1,0,-1
50619,Goats,2,0,1,365
50620,Goats,1,1,0,-1
50621,Cows/Oxen,1,1,0,-1
50621,Goats,2,1,0,-1
50625,Goats,1,2,0,-1
50626,Cows/Oxen,1,2,0,-1
50626,Goats,1,2,0,-1
50629,Buffaloes,1,1,0,-1
50629,Goats,1,1,0,-1
50630,Cows/Oxen,2,5,0,-1
50630,Goats,2,5,0,-1
50631,Cows/Oxen,1,8,0,-1
50632,Cows/Oxen,1,1,0,-1
50636,Buffaloes,1,3,0,-1
50636,Goats,1,0,1,365
50638,Cows/Oxen,2,3,0,-1
50640,Buffaloes,1,3,0,-1
50640,Goats,2,3,0,-1
50641,Buffaloes,1,2,1,90
50641,Goats,2,0,1,365
50642,Goats,6,0,1,365
50643,Goats,3,0,1,365
50644,Goats,1,5,0,-1
50646,Goats,5,5,1,90
50647,Goats,2,0,1,365
50648,Goats,3,0,1,365
50649,Goats,1,0,1,365
50651,Goats,1,0,1,365
50652,Buffaloes,2,5,0,-1
50652,Goats,1,0,1,365
50653,Goats,1,0,1,365
50655,Buffaloes,1,8,0,-1
50655,Goats,5,0,1,365
50656,Buffaloes,1,5,1,90
50656,Goats,1,5,1,90
50657,Buffaloes,1,10,0,-1
50660,Buffaloes,5,0,1,365
50662,Goats,4,0,1,180
50662,Buffaloes,1,20,0,-1
50663,Goats,1,0,1,365
50665,Goats,1,0,1,365
50667,Buffaloes,1,2,0,-1
50675,Buffaloes,2,1,0,-1
50675,Goats,2,0,1,180
50676,Goats,1,0,1,365
50677,Cows/Oxen,1,3,0,-1
50677,Goats,1,0,1,365
50680,Goats,1,0,1,180
50681,Buffaloes,2,0,1,365
50682,Cows/Oxen,2,6,0,-1
